date,Open,High,Low,Close,Adjusted_Close,Volume,Dividend_Amount,Split_Coefficient,MAMA,FAMA,TRIX,CMO,MACD,MACD_Signal,MACD_Hist,MIDPOINT,APO,T3,MIDPRICE,KAMA,TRIMA,MFI,ATR,WILLR,NATR,DEMA,ROC,DX,Aroon Down,Aroon Up,Chaikin A/D,TRANGE,ADOSC,OBV,WMA,ULTOSC,AROONOSC,TEMA,ADXR,MOM,BOP,SAR,PPO,ROCR,Forward_Return,Return_Target
2/15/2017,80.37,80.915,80.07,80.88,67.6296988,1358692,0,1,60.4049,58.3474,0.1172,25.8914,0.406,0.3772,0.0288,65.5978,0.406,65.5961,65.094,64.109,65.4087,69.5617,1.108,-0.5705,1.6384,66.6128,4.7804,20.9669,35,100,316286459.7,0.7066,1460366.93,100517484,65.9188,67.0076,65,66.7877,20.3938,3.0855,0.6036,62.6732,0.6206,1.0478,-0.003461919,0
2/16/2017,80.86,81.08,80.39,80.6,67.39557026,917811,0,1,60.4748,58.358,0.1207,23.1907,0.5169,0.3918,0.1251,65.8988,0.5169,65.6711,65.163,64.3438,65.5098,75.4783,1.0815,-7.619,1.6047,66.8313,6.0247,22.1745,30,100,315927316.2,0.577,1357421.619,99599673,66.0963,70.8233,70,67.0433,20.0883,3.8297,-0.3768,62.8227,0.7888,1.0602,-0.004342432,0
2/17/2017,80.63,80.63,79.68,80.25,67.1029096,878758,0,1,60.5411,58.3689,0.1241,19.8088,0.6148,0.4086,0.2062,65.9114,0.6148,65.7574,65.163,64.4826,65.6166,70.6087,1.0671,-13.1746,1.5903,66.9622,4.5739,14.2663,25,95,316103067.8,0.7944,1247826.626,98720915,66.2277,67.8427,70,67.1674,19.6004,2.935,-0.4,63.0217,0.9377,1.0457,0.00847352,0
2/21/2017,80.23,81.05,80.16,80.93,67.67150746,1046687,0,1,60.6124,58.3802,0.128,24.0717,0.7615,0.4421,0.3194,66.2375,0.7615,65.8549,65.163,64.674,65.7335,70.7,1.051,-2.381,1.5531,67.1738,5.4188,17.5879,20,90,316867502.2,0.7442,1332782.63,99767602,66.3993,70.5289,70,67.4069,19.5029,3.4785,0.7865,63.2127,1.16,1.0542,-0.005807488,0
2/22/2017,80.47,81.45,80.35,80.46,67.278506,996046,0,1,60.6791,58.3917,0.1315,19.4518,0.8572,0.4874,0.3698,66.2375,0.8572,65.9613,65.3177,64.7485,65.8586,70.4002,1.0444,-14.8426,1.5524,67.2802,2.8637,20.6692,15,100,316070665.4,0.9198,992836.32,98771556,66.5169,61.4326,85,67.4909,19.6741,1.873,-0.0091,63.3961,1.3042,1.0286,-0.003977131,0
2/23/2017,80.93,81.21,79.911,80.14,67.01093053,728828,0,1,60.7424,58.4034,0.1341,16.3469,0.8721,0.5414,0.3307,66.2375,0.8721,66.0731,65.3177,64.772,66.0052,66.2728,1.0465,-19.6402,1.5617,67.3188,0.9447,15.6729,10,95,315598806.8,1.0862,613372.694,98042728,66.6001,55.3692,85,67.4801,19.8927,0.6271,-0.6082,63.6316,1.3247,1.0094,0.000249563,0
2/24/2017,79.44,80.24,79.35,80.16,67.027654,643696,0,1,60.8052,58.4154,0.1359,16.4897,0.9487,0.612,0.3367,66.2375,0.9487,66.1875,65.3177,64.7835,66.1762,61.0036,1.0314,-19.3403,1.5388,67.3506,-0.1619,9.5702,5,90,316126782.1,0.7442,570368.5836,98686424,66.6818,56.0088,85,67.4658,19.2867,-0.1087,0.809,63.8553,1.439,0.9984,-0.002370259,0
2/27/2017,80.25,80.71,79.78,79.97,66.86878107,803436,0,1,60.8659,58.4277,0.1367,14.5345,0.9694,0.6959,0.2735,66.2375,0.9694,66.3015,66.087,64.8848,66.3656,73.8201,1.0187,-30.6418,1.5234,67.3449,2.9215,13.5905,0,85,315651631.8,0.7776,349740.1101,97882988,66.749,49.1742,85,67.4038,18.8115,1.8981,-0.3011,64.0679,1.4675,1.0292,0.003501313,0
2/28/2017,79.57,80.42,79.4,80.25,67.1029096,983622,0,1,60.9282,58.4402,0.137,16.7033,0.9798,0.7696,0.2102,66.2375,0.9798,66.4136,66.1664,65.0137,66.5439,68.2763,1.0104,-25.8621,1.5058,67.3784,3.3883,9.4493,0,80,316307379.8,0.8529,436335.5427,98866610,66.8294,54.904,80,67.4054,18.1199,2.1991,0.6667,64.2698,1.4808,1.0339,0.015202492,1
3/1/2017,81.2,82.1,81.17,81.47,68.12304106,1434426,0,1,61.0002,58.453,0.1381,25.3873,0.9757,0.8329,0.1428,66.5134,0.9757,66.5265,66.5761,65.2971,66.7104,68.0848,1.0372,-12.7016,1.5226,67.5884,5.1226,22.5839,0,100,315798389.9,1.5469,270142.7569,100301036,66.9966,56.312,100,67.6637,17.7913,3.3196,0.2903,64.4616,1.4712,1.0512,-0.021603044,0
3/2/2017,81.36,81.72,79.68,79.71,66.651376,1410313,0,1,61.0567,58.466,0.1377,8.2497,0.9034,0.8758,0.0275,66.5134,0.9034,66.6357,66.5761,65.3242,66.8445,60.8463,1.0707,-48.1855,1.6064,67.4981,1.8008,7.9636,25,95,314429556.7,1.7058,-257941.4717,98890723,67.0077,45.1733,70,67.4857,17.1676,1.179,-0.8088,64.7129,1.3612,1.018,0.008029106,0
3/3/2017,79.8,80.45,79.71,80.35,67.18652693,1139485,0,1,61.118,58.4792,0.1368,12.8112,0.8565,0.9027,-0.0462,66.5427,0.8565,66.7404,66.5761,65.4096,66.9572,60.7711,1.0481,-35.2823,1.56,67.5136,3.5171,7.9636,20,90,315261072.8,0.6188,-185953.4056,100030208,67.0642,49.4786,70,67.4712,16.5105,2.2828,0.7432,64.9491,1.2899,1.0352,-0.010205352,0
3/6/2017,79.59,80.06,79.22,79.53,66.5008648,837206,0,1,61.1718,58.4927,0.1345,5.7224,0.7869,0.9055,-0.1187,66.5427,0.7869,66.837,66.5761,65.434,67.0417,56.0979,1.0429,-51.8145,1.5683,67.399,2.0924,3.467,15,85,315041804.6,0.9449,-209366.0538,99193002,67.0445,49.4279,70,67.2751,15.7718,1.363,-0.0714,65.1712,1.1855,1.0209,-0.007670062,0
3/7/2017,79.48,79.63,78.91,78.92,65.99079907,980488,0,1,61.22,58.5063,0.1304,0.7643,0.6306,0.8803,-0.2498,66.5427,0.6306,66.9215,66.5761,65.4384,67.0931,51.1014,1.0209,-64.1129,1.547,67.2045,0.5991,0.6746,10,80,314088552.3,0.602,-503218.203,98212514,66.9698,42.6177,70,66.9768,15.031,0.393,-0.7778,65.3799,0.9495,1.006,-0.007602636,0
3/8/2017,78.93,79.28,78.3,78.32,65.48909508,914701,0,1,61.2627,58.5201,0.1244,-3.9019,0.4736,0.836,-0.3625,66.6096,0.4736,66.9896,66.5761,65.4389,67.1094,51.5769,1.0108,-76.2097,1.5435,66.9432,0.8109,4.6552,5,75,313211186.1,0.8194,-856845.3299,97297813,66.8454,39.3156,70,66.5987,14.4917,0.5268,-0.6224,68.6498,0.7128,1.0081,-0.009959142,0
3/9/2017,78,78.33,77.26,77.54,64.83687988,1175605,0,1,61.2985,58.534,0.1161,-9.6287,0.2361,0.7569,-0.5208,66.48,0.2361,67.0367,66.6263,65.4351,67.0848,50.3778,1.005,-94.2149,1.55,66.5979,-0.3982,12.928,0,70,312650851,0.8947,-1101904.382,96122208,66.6564,35.0666,70,66.1185,14.199,-0.2592,-0.4299,68.6181,0.3553,0.996,0.001160691,0
3/10/2017,77.9,78.31,77.45,77.63,64.91213548,1386146,0,1,61.3346,58.548,0.1064,-8.8409,0.0604,0.6559,-0.5955,66.48,0.0604,67.0606,66.6263,65.4289,67.0236,52.0947,0.9907,-92.3554,1.5262,66.3128,-1.0831,12.928,95,65,311844952.1,0.7191,-1358405.044,97508354,66.4758,28.4161,-30,65.7457,14.0735,-0.7107,-0.314,68.5377,0.091,0.9892,0,0
3/13/2017,77.5,78.02,76.69,77.63,65.33858388,2277659,0.51,1,61.3746,58.5622,0.0963,-4.3673,-0.0957,0.5364,-0.632,66.48,-0.0957,67.0629,66.5986,65.4273,66.9358,55.286,0.9971,-80.7146,1.5261,66.1442,-1.5373,14.9423,100,60,312786841.2,1.1194,-1040153.791,99786013,66.3392,37.4586,-40,65.5543,14.1764,-1.0201,0.0977,68.459,-0.144,0.9846,-0.004250934,0
3/14/2017,77.31,77.52,76.66,77.3,65.06083387,851338,0,1,61.4115,58.5764,0.0857,-6.9883,-0.2566,0.3994,-0.6561,66.48,-0.2566,67.0442,66.586,65.414,66.8247,51.2499,0.9881,-86.9498,1.5187,65.9484,-2.8131,15.1857,100,55,313202610.9,0.8164,-683110.2958,98934675,66.181,37.821,-45,65.3302,14.3216,-1.8832,-0.0116,68.3417,-0.3863,0.9719,0.017335058,1
3/15/2017,78.27,78.92,77.54,78.64,66.18866722,997397,0,1,61.4593,58.5908,0.0765,4.2306,-0.336,0.2617,-0.5978,66.48,-0.336,67.0107,66.586,65.4289,66.6946,51.629,1.0069,-59.6261,1.5212,65.9847,-1.7664,0.9869,95,50,313795267.1,1.3635,-286373.6881,99932072,66.1391,46.4433,-45,65.4448,14.1544,-1.1902,0.2681,68.1889,-0.5057,0.9823,0.003179044,0
3/16/2017,78.92,79.34,78.14,78.89,66.39908388,970770,0,1,61.5087,58.6054,0.0688,6.163,-0.4499,0.1166,-0.5665,66.48,-0.4499,66.9676,66.586,65.4482,66.5554,50.7023,1.007,-54.5283,1.5166,66.0544,-1.8196,2.797,90,45,314037959.6,1.01,-20818.036,100902842,66.123,49.9885,-45,65.5988,14.071,-1.2306,-0.025,68.0422,-0.6765,0.9818,0.003549246,0
3/17/2017,79.3,79.78,78.94,79.17,66.63475055,1355727,0,1,61.5599,58.6202,0.0625,8.3434,-0.6331,-0.0412,-0.5919,66.48,-0.6331,66.9201,66.586,65.4631,66.4201,51.6737,0.9941,-48.8189,1.4919,66.1574,-1.1289,6.6539,85,40,313424654.5,0.7491,-105431.6069,102258569,66.1352,52.1191,-45,65.7906,13.8904,-0.7608,-0.1548,67.9014,-0.9511,0.9887,-0.004294556,0
3/20/2017,79.17,79.43,78.57,78.83,66.34858388,994456,0,1,61.6078,58.6351,0.0571,5.2184,-0.6863,-0.1875,-0.4988,66.48,-0.6863,66.8706,66.586,65.4741,66.2853,51.4198,0.9806,-55.7518,1.478,66.1941,-1.1241,3.035,80,35,313031497.5,0.7238,-255556.9745,101264113,66.1237,52.0162,-45,65.8769,13.7115,-0.7543,-0.3953,67.7663,-1.0305,0.9888,-0.016871749,0
3/21/2017,78.91,79.18,77.2,77.5,65.22916721,1176369,0,1,61.644,58.6502,0.051,-5.9514,-0.8059,-0.3297,-0.4763,66.48,-0.8059,66.817,66.586,65.4634,66.1491,46.361,1.0149,-82.8717,1.5559,66.0224,-3.6091,8.9997,75,30,312211604,1.6665,-554614.6644,100087744,66.0093,46.4785,-45,65.66,13.7676,-2.4423,-0.7121,67.6365,-1.211,0.9639,0.004129032,0
3/22/2017,77.41,78.02,76.84,77.82,65.49850054,1261472,0,1,61.6826,58.6653,0.0448,-3.1773,-0.8339,-0.4486,-0.3853,66.48,-0.8339,66.7589,66.586,65.4645,66.0283,41.3372,1.0138,-76.3466,1.5479,65.9236,-2.6457,11.8477,70,25,313045458.3,0.9932,-361219.6312,101349216,65.9321,49.6685,-45,65.5552,13.7673,-1.78,0.3475,67.5119,-1.2541,0.9735,0.002698535,0
3/23/2017,77.81,78.48,77.25,78.03,65.67525055,854028,0,1,61.7225,58.6806,0.0388,-1.3444,-0.7947,-0.5436,-0.2511,66.48,-0.7947,66.6974,66.586,65.4689,65.9313,44.914,1.0149,-72.0645,1.5453,65.8709,-1.9932,7.3296,65,20,313274587.8,1.0353,-176360.5037,102203244,65.8802,49.4651,-45,65.5189,13.5014,-1.3357,0.1789,67.3923,-1.1962,0.9801,-0.010893246,0
3/24/2017,78.04,78.49,76.8,77.18,64.95983387,816842,0,1,61.7549,58.696,0.0323,-8.2863,-0.7361,-0.6147,-0.1213,66.48,-0.7361,66.6307,66.586,65.4522,65.8545,44.6058,1.0353,-89.3967,1.5937,65.6962,-3.085,11.0304,60,15,312825083,1.4224,-227727.7869,101386402,65.7666,42.5681,-45,65.3076,13.4418,-2.0678,-0.5089,67.2775,-1.1098,0.9691,0.009717543,0
3/27/2017,76.54,78.16,76.02,77.93,65.59108388,954456,0,1,61.7932,58.7115,0.0262,-1.6434,-0.6038,-0.6533,0.0495,66.48,-0.6038,66.5605,66.3167,65.4547,65.7993,40.7781,1.0736,-65.5493,1.6368,65.6611,-1.9108,17.0729,100,10,313574375.6,1.8012,10372.12,102340858,65.7229,49.2101,-90,65.3028,13.4328,-1.2777,0.6495,67.1673,-0.9113,0.9809,0.024380855,1
3/28/2017,77.93,80.22,77.925,79.83,67.19025056,2743269,0,1,61.8472,58.7271,0.0228,12.6465,-0.4173,-0.6623,0.245,66.48,-0.4173,66.4942,66.3167,65.4629,65.7773,49.1255,1.1165,-31.279,1.6617,65.9217,0.1302,1.5207,95,5,315385291.7,1.9316,683034.2964,105084127,65.8376,55.887,-90,65.7184,13.3638,0.0873,0.8279,63.9835,-0.6298,1.0013,0.00789177,0
3/29/2017,79.9,80.87,79.73,80.46,67.72050056,1436900,0,1,61.9059,58.743,0.0221,16.7324,-0.2207,-0.6369,0.4161,66.2787,-0.2207,66.4387,66.1578,65.4791,65.7878,49.1045,1.1086,-14.064,1.6371,66.2428,-0.5909,6.4553,90,0,315788632.1,0.9595,1024455.817,106521027,66.0024,58.1294,-90,66.1996,13.0561,-0.4025,0.4912,63.9835,-0.3331,0.9941,0.007705692,0
3/30/2017,80.46,81.81,80.28,81.08,68.2423339,1927686,0,1,61.9693,58.7592,0.024,20.5806,0.0073,-0.5657,0.573,66.5396,0.0073,66.4003,66.4201,65.542,65.8327,55.9526,1.1176,-12.6079,1.6377,66.6137,2.387,13.0849,85,100,315876826.9,1.2878,1099057.887,108448713,66.2188,62.3513,15,66.7297,12.9295,1.591,0.4052,64.0651,0.0111,1.0239,-0.003453379,0
3/31/2017,80.83,81.3,80.4401,80.8,68.00666723,1583267,0,1,62.0297,58.7755,0.0276,17.9884,0.1205,-0.4761,0.5966,66.5396,0.1205,66.3811,66.4201,65.572,65.8923,54.9137,1.0979,-17.4439,1.6144,66.8894,1.2207,13.0849,80,95,315618871.6,0.7237,947585.8966,106865446,66.4051,59.624,15,67.1007,12.6968,0.8201,-0.0349,64.2089,0.1817,1.0122,-0.01039604,0
4/3/2017,80.84,81.19,79.41,79.96,67.29966723,969341,0,1,62.0824,58.7921,0.0313,10.4877,0.1851,-0.3659,0.5511,66.5396,0.1851,66.3793,66.4201,65.5925,65.9656,54.6002,1.1179,-31.9516,1.6611,66.9969,1.2012,4.1245,75,90,315248561.6,1.4982,681649.9865,105896105,66.5203,55.9961,15,67.2169,12.1819,0.7988,-0.4944,64.3483,0.279,1.012,0.003626813,0
4/4/2017,79.95,80.72,79.65,80.25,67.54375056,835708,0,1,62.137,58.8088,0.0352,12.509,0.2349,-0.2472,0.4821,66.5396,0.2349,66.3935,66.4201,65.6383,66.0613,58.2132,1.107,-26.943,1.639,67.1319,2.3533,4.1245,70,85,315350096.2,0.9006,543196.3117,106731813,66.6549,58.6246,15,67.3702,11.7923,1.553,0.2804,64.4836,0.3539,1.0235,-0.006604361,0
4/5/2017,80.86,81.09,79.52,79.72,67.09766722,1076613,0,1,62.1866,58.8257,0.0387,7.825,0.2975,-0.1258,0.4234,66.5396,0.2975,66.4204,66.4201,65.6742,66.1785,57.7874,1.1178,-36.0967,1.6659,67.1653,2.4562,7.0555,65,80,314547779.5,1.3214,181892.1046,105655200,66.7396,49.6753,15,67.3745,11.7023,1.6086,-0.7261,64.6148,0.4483,1.0246,0.006146513,0
4/6/2017,79.82,80.49,79.67,80.21,67.51008389,827630,0,1,62.2398,58.8427,0.0423,11.4141,0.5112,0.0127,0.4984,66.5772,0.5112,66.4585,66.4201,65.7644,66.3123,61.814,1.0964,-27.6339,1.624,67.2668,4.123,7.0555,60,75,314810198.8,0.6902,101047.2321,106482830,66.8559,46.1826,15,67.4792,11.6168,2.6732,0.4756,64.742,0.7704,1.0412,0.001620746,0
4/7/2017,79.86,80.5,79.58,80.34,67.61950056,672956,0,1,62.2936,58.86,0.0459,12.3671,0.6507,0.1521,0.4986,66.6011,0.6507,66.5067,66.4201,65.8567,66.4626,60.7692,1.0803,-25.3886,1.5976,67.3719,4.1708,6.1807,55,70,315249083.1,0.7743,198433.2374,107155786,66.9699,47.6652,15,67.5877,11.564,2.7074,0.5217,64.8655,0.9802,1.0417,-0.000124471,0
4/10/2017,80.47,80.73,80.12,80.33,67.6110839,493094,0,1,62.3468,58.8774,0.0494,12.2693,0.7957,0.2869,0.5088,66.6011,0.7957,66.5634,66.4201,65.9291,66.6308,57.8015,1.0519,-25.5613,1.5559,67.4587,3.478,8.1988,50,65,315095496.5,0.5134,171365.1003,106662692,67.0702,47.1259,15,67.6685,11.5704,2.2725,-0.2295,64.9852,1.1983,1.0348,-0.001991784,0
4/11/2017,80.29,80.67,79.46,80.17,67.47641723,682537,0,1,62.3981,58.895,0.0525,10.6475,0.9679,0.419,0.5489,66.6011,0.9679,66.6266,66.4201,66.0001,66.7994,58.1559,1.0503,-28.3247,1.5565,67.5067,3.7128,1.5974,45,60,315213953.3,1.0184,182403.937,105980155,67.1469,48.5839,15,67.6936,11.0565,2.4156,-0.0992,65.1014,1.4568,1.0371,-0.018460771,0
4/12/2017,80.16,80.19,78.23,78.69,66.23075055,1128242,0,1,62.4364,58.9127,0.0536,-2.9964,1.012,0.5306,0.4813,66.6011,1.012,66.6897,66.4201,66.0011,66.9351,53.4781,1.0802,-53.886,1.631,67.3198,0.0636,9.2628,40,55,314615294.3,1.6497,-20144.7669,104851913,67.0934,46.0154,15,67.3851,10.8052,0.0421,-0.75,65.214,1.5229,1.0006,-0.009658152,0
4/13/2017,78.5,79.015,77.78,77.93,65.59108388,585064,0,1,62.468,58.9305,0.0522,-9.0581,0.8748,0.6144,0.2604,66.6011,0.8748,66.7457,66.4201,65.996,67.0327,50.0982,1.0782,-67.0121,1.6438,67.0408,-1.2169,12.8504,35,50,314172351.1,1.0395,-242110.7275,104266849,66.9788,42.3659,15,66.9619,10.7525,-0.808,-0.4615,65.3233,1.3164,0.9878,0.00461953,0
4/17/2017,78.1,78.55,77.89,78.29,65.89408388,607749,0,1,62.5022,58.9484,0.0495,-5.7627,0.6819,0.6696,0.0123,66.6011,0.6819,66.7914,66.4201,65.9948,67.0944,48.3559,1.0521,-60.7945,1.5966,66.8543,-1.1115,12.8504,30,45,314301267.6,0.5555,-269886.0461,104874598,66.8969,45.4202,15,66.6914,10.612,-0.7407,0.2879,65.4293,1.0255,0.9889,0.005747861,0
4/18/2017,77.93,78.87,77.61,78.74,66.27283388,985709,0,1,62.5399,58.9663,0.0462,-1.7186,0.4655,0.6952,-0.2298,66.6011,0.4655,66.8263,66.4201,65.9961,67.1342,52.8944,1.0525,-53.0225,1.5881,66.7616,-0.1142,9.4409,25,40,315083576.3,1.0605,-7797.1672,105860307,66.8547,48.2154,15,66.5677,10.5424,-0.0758,0.6429,68.8568,0.6994,0.9989,-0.002032004,0
4/19/2017,79.1,79.5,78.45,78.58,66.13816722,1024821,0,1,62.5759,58.9844,0.0424,-3.1052,0.279,0.6932,-0.4142,66.6011,0.279,66.8503,66.4201,65.9983,67.1527,57.9718,1.044,-55.7858,1.5786,66.6568,1.3935,2.9924,20,35,314312520.5,0.8838,-145206.0924,104835486,66.7999,42.2325,15,66.432,10.3863,0.909,-0.4952,68.8214,0.419,1.0139,0.013489438,1
4/20/2017,79.16,79.97,78.84,79.64,67.03033389,828610,0,1,62.6205,59.0026,0.0395,6.131,0.1808,0.6565,-0.4757,66.6011,0.1808,66.8669,66.4201,66.0234,67.1495,63.0166,1.0503,-37.4784,1.5669,66.7282,2.3387,1.5624,15,30,314657163.6,1.1699,-78559.1134,105664096,66.8258,46.5369,15,66.5536,10.0893,1.5318,0.4248,68.7864,0.2712,1.0234,-0.004143646,0
4/21/2017,79.84,79.91,79.08,79.31,66.75258389,643947,0,1,62.6618,59.0209,0.0368,3.1042,0.0932,0.5945,-0.5013,66.6011,0.0932,66.8777,66.4201,66.0354,67.1248,59.5873,1.0327,-43.1779,1.5471,66.739,1.6404,1.5624,10,25,314370102.9,0.6986,-135490.2014,105020149,66.818,44.0785,15,66.5823,9.8997,1.0773,-0.6386,68.7518,0.1397,1.0164,0.024208801,1
4/24/2017,80.27,81.74,80.26,81.23,68.3685839,1388745,0,1,62.7189,59.0394,0.0366,17.5117,0.1233,0.5198,-0.3965,66.9798,0.1233,66.8901,66.4201,66.1812,67.0903,64.4627,1.0834,-10.0173,1.5846,67.0411,5.2475,17.3348,5,20,314801739.8,2.0453,-9123.8684,106408894,66.9589,54.2386,15,67.0258,10.2649,3.4088,0.6486,65.3218,0.1848,1.0525,0.004924289,0
4/25/2017,81.88,82.39,81.51,81.63,68.70525057,1022879,0,1,62.7787,59.058,0.0385,20.1165,0.1433,0.4282,-0.2849,67.1482,0.1433,66.9101,67.3333,66.3249,67.0416,68.9684,1.078,-15.8996,1.569,67.3616,4.7479,22.007,0,100,314057827.8,0.9763,-193298.3805,107431773,67.1156,55.464,100,67.4756,10.3398,3.1142,-0.2841,65.3565,0.2144,1.0475,-0.002327576,0
4/26/2017,81.47,81.74,81.05,81.44,68.5453339,928913,0,1,62.8364,59.0769,0.0417,18.2495,0.136,0.3309,-0.1949,67.1482,0.136,66.9406,67.3333,66.3761,66.9842,61.3685,1.0532,-19.8745,1.5364,67.607,2.0168,17.0776,70,95,314178990.4,0.5808,-212518.1938,106502860,67.2423,56.33,25,67.7996,10.4112,1.3551,-0.0435,65.4363,0.2032,1.0202,0.002701375,0
4/27/2017,81.17,81.91,80.75,81.66,68.73050057,1450405,0,1,62.8953,59.096,0.046,19.7694,0.0946,0.2442,-0.1496,67.1608,0.0946,66.9835,67.3333,66.4173,66.9469,61.4337,1.0493,-15.272,1.5267,67.8501,1.4914,13.9179,65,90,315004220.8,0.9763,61512.3101,107953265,67.3802,55.8014,25,68.1082,10.5657,1.01,0.4224,65.5145,0.1411,1.0149,-0.023389664,0
4/28/2017,82.08,82.195,79.64,79.75,67.12291722,1825536,0,1,62.9376,59.1152,0.0488,2.3745,0.0026,0.1687,-0.166,67.1608,0.0026,67.0333,67.3333,66.4295,66.9371,51.8322,1.1044,-55.2301,1.6453,67.7654,-1.6404,3.0826,60,85,313335873.8,2.1505,-362814.0088,106127729,67.3601,48.0399,25,67.9377,10.4416,-1.1194,-0.9119,65.5911,0.0039,0.9836,0.007774295,0
5/1/2017,80.13,80.7003,79.7952,80.37,67.64475056,1138199,0,1,62.9847,59.1346,0.0512,6.9902,0.0447,0.1219,-0.0772,67.1608,0.0447,67.0877,67.3333,66.4384,66.9674,53.0714,1.0891,-42.2594,1.6101,67.7849,-0.5322,3.0826,55,80,313643342.2,0.7998,-405588.0998,107265928,67.3951,47.4433,25,67.9275,10.0997,-0.3619,0.2652,65.6661,0.0666,0.9947,-0.00547468,0
5/2/2017,80.03,80.86,79.47,79.93,67.27441723,1179631,0,1,63.0276,59.1541,0.0526,3.3403,0.096,0.1016,-0.0056,67.1608,0.096,67.1436,67.3333,66.442,67.0259,52.4975,1.0932,-51.4644,1.625,67.7324,-0.0375,0.0048,50,75,313244474.2,1.1699,-513127.503,106086297,67.3966,46.5161,25,67.8178,9.6979,-0.0253,-0.0719,65.7397,0.1427,0.9996,-0.016889779,0
5/3/2017,79.81,80.07,77.99,78.58,66.13816722,1111208,0,1,63.0587,59.1736,0.0517,-6.9156,0.0953,0.0921,0.0032,67.1608,0.0953,67.1943,67.3333,66.4359,67.0938,47.5353,1.1261,-79.7071,1.7026,67.4792,-2.081,12.5523,45,70,312763663.1,1.7507,-663458.3075,104975089,67.2899,39.7241,25,67.4287,9.7032,-1.4056,-0.5913,69.3449,0.1416,0.9792,-0.005981166,0
5/4/2017,78.59,78.67,77.73,78.11,65.74258388,965741,0,1,63.0855,59.1931,0.0486,-10.1823,0.1068,0.0936,0.0132,67.1608,0.1068,67.2339,67.3333,66.4224,67.1627,47.8634,1.1093,-89.5397,1.6874,67.188,-2.0196,14.5354,40,65,312578733.9,0.7912,-723483.9675,104009348,67.1523,40.7528,25,67.0046,9.7578,-1.3551,-0.5106,69.3079,0.1588,0.9798,0.019203687,1
5/5/2017,78.37,79.64,78.23,79.61,67.00508389,912440,0,1,63.1247,59.2128,0.0456,1.4378,0.2065,0.1029,0.1037,67.1608,0.2065,67.2638,67.3333,66.4271,67.2346,48.0606,1.1182,-58.159,1.6689,67.1655,-0.748,5.1692,35,60,313452346.7,1.2878,-404300.9513,104921788,67.1414,46.1042,25,66.9843,9.5537,-0.505,0.8794,69.2302,0.3073,0.9925,-0.004145208,0
5/8/2017,79.72,79.89,79.145,79.28,66.72733389,1919343,0,1,63.1607,59.2325,0.0422,-0.9805,0.2396,0.1136,0.126,67.1608,0.2396,67.2843,67.3333,66.4307,67.2984,51.1388,1.0937,-65.0628,1.639,67.0953,-1.3194,2.8866,30,55,312228604.5,0.627,-626343.9613,103002445,67.1064,41.2455,25,66.8963,9.3531,-0.8922,-0.5906,69.154,0.3567,0.9868,-0.011226034,0
5/9/2017,79.28,79.71,78.24,78.39,65.97825055,1138548,0,1,63.1889,59.2523,0.0378,-7.2575,0.253,0.1266,0.1265,67.1608,0.253,67.293,67.3333,66.4216,67.3306,47.3298,1.1009,-83.682,1.6685,66.8985,-2.415,10.3047,25,50,311322413.2,1.2373,-948572.9624,101863897,67.0043,43.4797,25,66.6309,9.183,-1.6328,-0.6054,69.0794,0.3772,0.9758,0.00471999,0
5/10/2017,78.48,79.19,78.45,78.76,66.28966722,1108265,0,1,63.2199,59.2722,0.033,-4.3624,0.1186,0.1292,-0.0106,67.1608,0.1186,67.2902,67.3333,66.4197,67.3323,51.4477,1.0795,-75.9414,1.6284,66.7856,-1.7588,10.3047,20,45,311142694.6,0.6733,-1051343.218,102972162,66.9396,41.6047,25,66.4963,9.2131,-1.1868,0.3784,69.0063,0.177,0.9824,-0.011554088,0
5/11/2017,78.67,78.84,77.36,77.85,65.52375054,1283258,0,1,63.243,59.292,0.027,-10.609,-0.0688,0.1213,-0.1901,67.1271,-0.0688,67.2737,67.2281,66.4109,67.2952,51.1271,1.0878,-90.2584,1.6601,66.5498,-1.0675,18.6024,100,40,310709161.5,1.2457,-1135751.292,101688904,66.8077,41.4754,-60,66.1902,9.5387,-0.707,-0.5541,68.9346,-0.1027,0.9893,-0.004367373,0
5/12/2017,77.77,78.27,77.44,77.51,65.23758388,894196,0,1,63.2629,59.3119,0.0199,-12.8478,-0.2729,0.086,-0.3589,66.984,-0.2729,67.2418,67.2281,66.4029,67.2183,50.4453,1.0683,-97.0179,1.6376,66.2955,-0.5389,18.6024,95,35,309965793.7,0.6986,-1303557.855,100794708,66.6519,39.4433,-60,65.8694,9.8481,-0.3535,-0.3133,68.8199,-0.408,0.9946,0.014320733,1
5/15/2017,78.02,79.095,77.95,78.62,66.17183388,866116,0,1,63.292,59.3318,0.0134,-3.905,-0.4346,0.0271,-0.4617,66.984,-0.4346,67.1976,67.2281,66.4015,67.114,51.0091,1.0816,-74.9503,1.6346,66.2472,0.4215,10.0633,90,30,310113298.2,1.334,-1206767.494,101660824,66.5867,43.6355,-60,65.8546,9.8433,0.2778,0.524,68.7086,-0.6503,1.0042,0.011956245,1
